	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	diagnostic_odds_ratio	accuracy	informedness	f1_score	markedness	threat_score	specificity	recall	false_omission_rate	miss_rate	fall_out	negative_predictive_value	prevalence	precision	false_discovery_rate	prevalence_threshold	balanced_accuracy	positive_likelyhood_ratio	matthews_correlation_coefficient	fowlkes_mallows_index	negative_likelyhood_ratio	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
1	test	0.1288612562635842	1.0	False	False	52.94972132721994	0.5602840835146039	0.1205681670292078	0.2188814624298695	0.5111352452351903	0.12288989071354897	0.9973529849220072	0.12321518210720063	0.4678336974879531	0.8767848178927994	0.0026470150779928092	0.5321663025120469	0.5	0.9789689427231434	0.021031057276856613	0.1278337098755983	0.5602840835146039	46.54872695346821	0.24824713416680466	0.34730942480002724	0.8791118401890218	0.9250143222772647	0.9180762826344974	0.09804439544677734	0.2193765640258789	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.311110734939575	0.8814370632171631	1.1682510375976562e-05	2.1457672119140625e-06	Walklets CBOW	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	54.91954741659291	0.5601107458144962	0.12022149162899232	0.21818649932054648	0.5117803894349731	0.12245192846352668	0.9974583308802341	0.12276316074875822	0.46793572268590183	0.8772368392512417	0.0025416691197659436	0.5320642773140982	0.5	0.979716112120875	0.02028388787912505	0.12578876646612136	0.5601107458144962	48.30021334958942	0.2480463702704376	0.3468040463438156	0.8794721664985247	0.9273034965587689	0.9198724050295308	0.07938432693481445	0.18528223037719727	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.311110734939575	0.8814370632171631	1.1682510375976562e-05	2.1457672119140625e-06	Walklets CBOW	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	52.94972132721994	0.5602840835146039	0.1205681670292078	0.2188814624298695	0.5111352452351903	0.12288989071354897	0.9973529849220072	0.12321518210720063	0.4678336974879531	0.8767848178927994	0.0026470150779928092	0.5321663025120469	0.5	0.9789689427231434	0.021031057276856613	0.1278337098755983	0.5602840835146039	46.54872695346821	0.24824713416680466	0.34730942480002724	0.8791118401890218	0.9250143222772647	0.9180762826344975	0.07938432693481445	0.18528223037719727	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.311110734939575	0.8814370632171631	1.1682510375976562e-05	2.1457672119140625e-06	Walklets CBOW	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	56.315763653483245	0.5607370608048439	0.12147412160968774	0.22011944999363897	0.5126002272434134	0.12367091150743362	0.9974931907127209	0.12398093089696673	0.46758117781902486	0.8760190691030333	0.002506809287279088	0.5324188221809751	0.5	0.9801814050624383	0.019818594937561662	0.12449247077313944	0.5607370608048439	49.457663782447796	0.24953489203179566	0.34860264348902736	0.8782206006610502	0.9218705676837846	0.913893078200851	0.09623861312866211	0.21217012405395508	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	7.269647121429443	0.8481981754302979	4.5299530029296875e-06	1.430511474609375e-06	Walklets CBOW	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	56.450203858619616	0.5604874319073382	0.12097486381467637	0.21930554208213535	0.512515124403754	0.12315731152359824	0.9975110156729321	0.12346384814174428	0.4677236341991208	0.8765361518582557	0.0024889843270679	0.5322763658008792	0.5	0.9802387586028747	0.019761241397125318	0.12433143244789839	0.5604874319073382	49.60410830999024	0.24900089834718678	0.34788510924556293	0.8787232803308288	0.918459716629358	0.9115556330285424	0.09623861312866211	0.21217012405395508	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	7.269647121429443	0.8481981754302979	4.5299530029296875e-06	1.430511474609375e-06	Walklets CBOW	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	56.315763653483245	0.5607370608048439	0.12147412160968774	0.22011944999363897	0.5126002272434134	0.12367091150743362	0.9974931907127209	0.12398093089696673	0.46758117781902486	0.8760190691030333	0.002506809287279088	0.5324188221809751	0.5	0.9801814050624383	0.019818594937561662	0.12449247077313944	0.5607370608048439	49.457663782447796	0.24953489203179566	0.34860264348902736	0.8782206006610502	0.9218705679736342	0.9138930788870959	0.08642387390136719	0.18207693099975586	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	7.269647121429443	0.8481981754302979	4.5299530029296875e-06	1.430511474609375e-06	Walklets CBOW	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	56.450203858619616	0.5604874319073382	0.12097486381467637	0.21930554208213535	0.512515124403754	0.12315731152359824	0.9975110156729321	0.12346384814174428	0.4677236341991208	0.8765361518582557	0.0024889843270679	0.5322763658008792	0.5	0.9802387586028747	0.019761241397125318	0.12433143244789839	0.5604874319073382	49.60410830999024	0.24900089834718678	0.34788510924556293	0.8787232803308288	0.9184597184818635	0.9115556351390091	0.08642387390136719	0.18207693099975586	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	7.269647121429443	0.8481981754302979	4.5299530029296875e-06	1.430511474609375e-06	Walklets CBOW	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	55.695994124870424	0.5601549016023128	0.1203098032046257	0.21827896884620257	0.5120795219165624	0.1225101825872542	0.9974924160497768	0.12281738715484893	0.4679118243561538	0.8771826128451511	0.0025075839502232133	0.5320881756438463	0.5	0.979991346272716	0.020008653727283998	0.125024142326896	0.5601549016023128	48.978375038616875	0.2482099645600483	0.34692935387997625	0.8793877514567269	0.9219642179852693	0.9138140168016542	0.10446977615356445	0.1898031234741211	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.249826669692993	0.8392889499664307	7.3909759521484375e-06	1.430511474609375e-06	Walklets CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	55.9747698098961	0.5601295387361258	0.12025907747225162	0.21817926470861584	0.5121634798815249	0.12244737104427995	0.9975063677096696	0.12275270976258204	0.4679266988058743	0.877247290237418	0.0024936322903303942	0.5320733011941257	0.5	0.9800901786873991	0.019909821312600884	0.12474804595029516	0.5601295387361258	49.22646784715717	0.24817797566571106	0.3468554817868264	0.8794402909443343	0.9199395089895706	0.912997668732321	0.10446977615356445	0.1898031234741211	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.249826669692993	0.8392889499664307	7.3909759521484375e-06	1.430511474609375e-06	Walklets CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	55.695994124870424	0.5601549016023128	0.1203098032046257	0.21827896884620257	0.5120795219165624	0.1225101825872542	0.9974924160497768	0.12281738715484893	0.4679118243561538	0.8771826128451511	0.0025075839502232133	0.5320881756438463	0.5	0.979991346272716	0.020008653727283998	0.125024142326896	0.5601549016023128	48.978375038616875	0.2482099645600483	0.34692935387997625	0.8793877514567269	0.921964220683931	0.9138140188881724	0.07619071006774902	0.15675759315490723	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.249826669692993	0.8392889499664307	7.3909759521484375e-06	1.430511474609375e-06	Walklets CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	55.9747698098961	0.5601295387361258	0.12025907747225162	0.21817926470861584	0.5121634798815249	0.12244737104427995	0.9975063677096696	0.12275270976258204	0.4679266988058743	0.877247290237418	0.0024936322903303942	0.5320733011941257	0.5	0.9800901786873991	0.019909821312600884	0.12474804595029516	0.5601295387361258	49.22646784715717	0.24817797566571106	0.3468554817868264	0.8794402909443343	0.9199395062891252	0.9129976650720895	0.07619071006774902	0.15675759315490723	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.249826669692993	0.8392889499664307	7.3909759521484375e-06	1.430511474609375e-06	Walklets CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	56.82666540583118	0.5624339599840109	0.12486791996802205	0.2255431578427797	0.5136680841360284	0.12710546263192585	0.9974366403177978	0.1274312796502242	0.46661295133307923	0.8725687203497758	0.0025633596822022264	0.5333870486669208	0.5	0.9802810354691075	0.019718964530892502	0.12421254807512827	0.562433959984011	49.71260199456121	0.2532600742715376	0.3534380663803422	0.8748111760479972	0.9206833904255928	0.9127188969428321	0.09840989112854004	0.1797778606414795	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.017031669616699	0.7854392528533936	8.344650268554688e-06	1.6689300537109375e-06	Walklets CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	56.563245089595384	0.5626673266774499	0.1253346533548998	0.22630757750491826	0.5137016079205567	0.1275912185420332	0.9974134084444196	0.12792124491048024	0.4664789572805758	0.8720787550895197	0.0025865915555803864	0.5335210427194241	0.5	0.9801805652011325	0.019819434798867497	0.12449482688408978	0.5626673266774499	49.45552560646821	0.25374123227528006	0.3540987406608318	0.874340316368542	0.9186430854426022	0.9116993721942384	0.09840989112854004	0.1797778606414795	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.017031669616699	0.7854392528533936	8.344650268554688e-06	1.6689300537109375e-06	Walklets CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	56.82666540583118	0.5624339599840109	0.12486791996802205	0.2255431578427797	0.5136680841360284	0.12710546263192585	0.9974366403177978	0.1274312796502242	0.46661295133307923	0.8725687203497758	0.0025633596822022264	0.5333870486669208	0.5	0.9802810354691075	0.019718964530892502	0.12421254807512827	0.562433959984011	49.71260199456121	0.2532600742715376	0.3534380663803422	0.8748111760479972	0.9206832528652563	0.9127188356699808	0.07686591148376465	0.1633625030517578	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.017031669616699	0.7854392528533936	8.344650268554688e-06	1.6689300537109375e-06	Walklets CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	56.563245089595384	0.5626673266774499	0.1253346533548998	0.22630757750491826	0.5137016079205567	0.1275912185420332	0.9974134084444196	0.12792124491048024	0.4664789572805758	0.8720787550895197	0.0025865915555803864	0.5335210427194241	0.5	0.9801805652011325	0.019819434798867497	0.12449482688408978	0.5626673266774499	49.45552560646821	0.25374123227528006	0.3540987406608318	0.874340316368542	0.9186430389139295	0.911699343633812	0.07686591148376465	0.1633625030517578	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	6.017031669616699	0.7854392528533936	8.344650268554688e-06	1.6689300537109375e-06	Walklets CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	55.06819556660204	0.5619881414596509	0.12397628291930185	0.22422705342179225	0.5128193655742825	0.1262701145739732	0.9973746672822655	0.1266016156370363	0.4668649591648029	0.8733983843629637	0.002625332717734463	0.5331350408351971	0.5	0.9796843247390854	0.0203156752609146	0.12587667446558568	0.5619881414596509	48.22307465329098	0.25214566970886915	0.35217838991943723	0.8756973813490537	0.9258644529538652	0.9180978943959719	0.09101223945617676	0.17490768432617188	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	5.607465982437134	0.8063294887542725	5.0067901611328125e-06	1.6689300537109375e-06	Walklets CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	60.15535726779694	0.5619747801513377	0.12394956030267545	0.22387300672232574	0.5144908936684724	0.12604560798278805	0.9976016509565508	0.12634790934612453	0.4668806112323381	0.8736520906538755	0.002398349043449155	0.533119388767662	0.5	0.9813715049008105	0.018628495099189513	0.12109203171591984	0.5619747801513377	52.68120155038772	0.2525290479329807	0.3521281555571457	0.8757524507063252	0.9242090651750545	0.9177104940817111	0.09101223945617676	0.17490768432617188	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	5.607465982437134	0.8063294887542725	5.0067901611328125e-06	1.6689300537109375e-06	Walklets CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
0	train	0.1288612562635842	1.0	False	False	55.06819556660204	0.5619881414596509	0.12397628291930185	0.22422705342179225	0.5128193655742825	0.1262701145739732	0.9973746672822655	0.1266016156370363	0.4668649591648029	0.8733983843629637	0.002625332717734463	0.5331350408351971	0.5	0.9796843247390854	0.0203156752609146	0.12587667446558568	0.5619881414596509	48.22307465329098	0.25214566970886915	0.35217838991943723	0.8756973813490537	0.9258644529538652	0.9180978943959721	0.07511115074157715	0.15918779373168945	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	5.607465982437134	0.8063294887542725	5.0067901611328125e-06	1.6689300537109375e-06	Walklets CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
1	test	0.1288612562635842	1.0	False	False	60.15535726779694	0.5619747801513377	0.12394956030267545	0.22387300672232574	0.5144908936684724	0.12604560798278805	0.9976016509565508	0.12634790934612453	0.4668806112323381	0.8736520906538755	0.002398349043449155	0.533119388767662	0.5	0.9813715049008105	0.018628495099189513	0.12109203171591984	0.5619747801513377	52.68120155038772	0.2525290479329807	0.3521281555571457	0.8757524507063252	0.9242090651750545	0.9177104940817111	0.07511115074157715	0.15918779373168945	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.6702880859375e-05	2.1457672119140625e-06	1.6689300537109375e-06	5.607465982437134	0.8063294887542725	5.0067901611328125e-06	1.6689300537109375e-06	Walklets CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32			6.0	10	128	10	4	100	None	None	False	False	False	1.0	1.0
