	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	balanced_accuracy	negative_predictive_value	prevalence	miss_rate	markedness	false_omission_rate	f1_score	matthews_correlation_coefficient	fall_out	prevalence_threshold	false_discovery_rate	specificity	informedness	diagnostic_odds_ratio	accuracy	positive_likelyhood_ratio	fowlkes_mallows_index	recall	negative_likelyhood_ratio	threat_score	precision	auroc	auprc	time_required_for_training	time_required_for_evaluation	time	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
0	train	0.007185042262073829	1.0	False	False	0.7399127589967285	0.7286902286902287	0.5	0.2846237731733915	0.4809838066718801	0.2713097713097713	0.7333705980994969	0.4804043132433344	0.23555070883315155	0.36460293498317026	0.24770642201834858	0.7644492911668485	0.47982551799345696	8.156946218248903	0.7399127589967285	3.0370370370370376	0.7336027135189747	0.7153762268266085	0.3723252496433666	0.5789938217122683	0.7522935779816514	0.7993211648624253	0.8347172806634984	4.648630380630493	0.006011962890625	1689654312.6038423	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.36014986038208	217.17008876800537	2.5272369384765625e-05	3.0994415283203125e-06	8.58306884765625e-06	DeepWalk SkipGram	210		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.5842880523731587	0.5616766467065868	0.5	0.5990180032733224	0.19475158210710353	0.43832335329341315	0.4909819639278557	0.18119178542306533	0.2324058919803601	0.4322405468217397	0.36692506459948315	0.7675941080196399	0.16857610474631746	2.2109020241668587	0.5842880523731587	1.725352112676056	0.5038369296454078	0.40098199672667756	0.7803837953091685	0.3253652058432935	0.6330749354005168	0.5553156666782741	0.6369109939393242	4.648630380630493	0.006011962890625	1689654312.6038423	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.36014986038208	217.17008876800537	2.5272369384765625e-05	3.0994415283203125e-06	8.58306884765625e-06	DeepWalk SkipGram	210		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.9732824427480916	0.9743169398907103	0.5	0.02562704471101418	0.9465693882040944	0.025683060109289616	0.9733115468409586	0.9465671368474614	0.027808069792802592	0.14452134358753194	0.027747551686615912	0.9721919302071974	0.9465648854961832	1329.2536503963297	0.9732824427480916	35.03921568627454	0.9733121243209005	0.9743729552889858	0.0263600673022995	0.9480106100795755	0.9722524483133841	0.9942138617582107	0.986361460894114	4.673559904098511	0.007197856903076172	1689654317.675253	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.36014986038208	217.17008876800537	2.5272369384765625e-05	3.0994415283203125e-06	8.58306884765625e-06	DeepWalk SkipGram	210		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.9058919803600655	0.8594202898550725	0.5	0.15875613747954176	0.8255857033889069	0.14057971014492754	0.8993875765529309	0.8186557470701358	0.029459901800327315	0.15763572026469427	0.03383458646616544	0.9705400981996727	0.8117839607201309	174.57159221076753	0.9058919803600655	28.55555555555557	0.9015435232504745	0.8412438625204582	0.16357504215851604	0.8171701112877583	0.9661654135338346	0.9375604372644454	0.9553327086164822	4.673559904098511	0.007197856903076172	1689654317.675253	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.36014986038208	217.17008876800537	2.5272369384765625e-05	3.0994415283203125e-06	8.58306884765625e-06	DeepWalk SkipGram	210		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.7437295528898582	0.7413606911447084	0.5	0.2611777535441657	0.48750606559404774	0.25863930885529157	0.7424657534246575	0.4874825851214198	0.25136314067611776	0.3684017760223957	0.25385462555066074	0.7486368593238822	0.4874591057797164	8.42506758929259	0.7437295528898582	2.9392624728850327	0.7424747818837287	0.7388222464558343	0.34887108521485793	0.5904139433551199	0.7461453744493393	0.810751181190383	0.8381794637428055	4.713702201843262	0.008229970932006836	1689654540.3704367	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.42018103599548	217.22477841377258	2.6226043701171875e-05	3.337860107421875e-06	9.059906005859375e-06	DeepWalk SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.5564648117839607	0.5425400739827373	0.5	0.607201309328969	0.1264816798221533	0.45745992601726265	0.46966731898238745	0.11951371674646444	0.27986906710310966	0.4577292201972402	0.416058394160584	0.7201309328968903	0.11292962356792136	1.6645387052537	0.5564648117839607	1.4035087719298245	0.47892744565545825	0.39279869067103107	0.8431818181818183	0.3069053708439898	0.583941605839416	0.5386410086761795	0.6168806447245591	4.713702201843262	0.008229970932006836	1689654540.3704367	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.42018103599548	217.22477841377258	2.6226043701171875e-05	3.337860107421875e-06	9.059906005859375e-06	DeepWalk SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.979825517993457	0.9793028322440087	0.5	0.02071973827699014	0.9596521772221747	0.020697167755991286	0.9798145117294054	0.9596516066043745	0.019629225736095934	0.12402013704829827	0.01965065502183405	0.9803707742639041	0.9596510359869139	2360.532163742699	0.979825517993457	49.88888888888897	0.9798146575399858	0.9792802617230099	0.02113459399332587	0.960427807486631	0.980349344978166	0.9964084141902201	0.9936960729099824	4.674062728881836	0.007466316223144531	1689654545.46147	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.42018103599548	217.22477841377258	2.6226043701171875e-05	3.337860107421875e-06	9.059906005859375e-06	DeepWalk SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.9099836333878887	0.8604316546762589	0.5	0.15875613747954176	0.8357637229874544	0.13956834532374102	0.9033391915641477	0.8278278176096591	0.021276595744680882	0.1372125773867131	0.024667931688804545	0.9787234042553191	0.8199672667757774	243.75257731958723	0.9099836333878887	39.53846153846148	0.9058101988751162	0.8412438625204582	0.1622073578595318	0.8237179487179487	0.9753320683111955	0.9524377144602099	0.9582352495649469	4.674062728881836	0.007466316223144531	1689654545.46147	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	217.42018103599548	217.22477841377258	2.6226043701171875e-05	3.337860107421875e-06	9.059906005859375e-06	DeepWalk SkipGram	252		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.7576335877862594	0.759758108851017	0.5	0.23827699018538717	0.5153016458980695	0.24024189114898295	0.7586206896551724	0.5152844104470546	0.24645583424209383	0.3625761980732741	0.24445646295294754	0.7535441657579062	0.5152671755725189	9.7742755310747	0.7576335877862596	3.090707964601769	0.7586269815169108	0.7617230098146128	0.3162083936324169	0.6111111111111112	0.7555435370470525	0.826947135709945	0.85120203035159	4.64291787147522	0.007887125015258789	1689654768.8094392	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.15574145317078	217.95743131637573	2.5272369384765625e-05	3.5762786865234375e-06	8.821487426757812e-06	DeepWalk SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.6112929623567922	0.5845771144278606	0.5	0.546644844517185	0.24725654026518118	0.4154228855721393	0.5383867832847424	0.23459715611321244	0.23076923076923073	0.41638558271331566	0.33732057416267947	0.7692307692307693	0.2225859247135844	2.764471057884232	0.6112929623567921	1.964539007092199	0.5481141615902121	0.4533551554828151	0.7106382978723405	0.3683510638297872	0.6626794258373205	0.5928704787568875	0.6650487973278675	4.64291787147522	0.007887125015258789	1689654768.8094392	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.15574145317078	217.95743131637573	2.5272369384765625e-05	3.5762786865234375e-06	8.821487426757812e-06	DeepWalk SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.9760087241003272	0.9703663793103449	0.5	0.029989094874591005	0.9521544587805435	0.029633620689655173	0.9758639605046626	0.9520859510260238	0.017993456924754625	0.11987129118389198	0.018211920529801362	0.9820065430752454	0.9520174482006545	1765.2776859504174	0.9760087241003271	53.90909090909094	0.9758817262395194	0.970010905125409	0.030538589672404165	0.9528655597214784	0.9817880794701986	0.9955778943475299	0.9901520387828247	4.599755048751831	0.00780034065246582	1689654773.8250155	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.15574145317078	217.95743131637573	2.5272369384765625e-05	3.5762786865234375e-06	8.821487426757812e-06	DeepWalk SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.8829787234042553	0.819672131147541	0.5	0.21603927986906712	0.7972231515557042	0.18032786885245902	0.8701180744777475	0.7814339445546511	0.018003273322422242	0.1315980294355513	0.022448979591836782	0.9819967266775778	0.7659574468085106	197.9338842975208	0.8829787234042553	43.54545454545458	0.8754208141939006	0.7839607201309329	0.22000000000000003	0.770096463022508	0.9775510204081632	0.9222833700756186	0.9492642760080949	4.599755048751831	0.00780034065246582	1689654773.8250155	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.15574145317078	217.95743131637573	2.5272369384765625e-05	3.5762786865234375e-06	8.821487426757812e-06	DeepWalk SkipGram	294		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.7142857142857142	0.7238041002277904	0.5	0.26444929116684845	0.42934803328218374	0.27619589977220954	0.7202349172450614	0.42895955517750006	0.30697928026172305	0.3924752078398197	0.29445606694560666	0.693020719738277	0.4285714285714284	6.279244108329822	0.7142857142857143	2.3960923623445822	0.7203911021598537	0.7355507088331515	0.38158929976396544	0.5627868168544014	0.7055439330543933	0.7813412352878918	0.8291638177728374	4.697640895843506	0.0059282779693603516	1689654997.0582638	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.04867386817932	217.86318254470825	2.5510787963867188e-05	3.337860107421875e-06	8.344650268554688e-06	DeepWalk SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.5728314238952537	0.5590969455511288	0.5	0.5433715220949263	0.1539796747622162	0.4409030544488712	0.5166666666666667	0.14976354004803888	0.31096563011456624	0.4521236657550417	0.4051172707889126	0.6890343698854338	0.1456628477905073	1.86206404565631	0.5728314238952537	1.4684210526315793	0.5211913230011365	0.45662847790507366	0.7885985748218527	0.34831460674157305	0.5948827292110874	0.5484931198619954	0.6390941775099043	4.697640895843506	0.0059282779693603516	1689654997.0582638	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.04867386817932	217.86318254470825	2.5510787963867188e-05	3.337860107421875e-06	8.344650268554688e-06	DeepWalk SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.9648309705561614	0.9728230726566833	0.5	0.026717557251908386	0.929927630297434	0.027176927343316695	0.9651257096512571	0.9297947762147811	0.043620501635768805	0.1747148812632397	0.04289544235924936	0.9563794983642312	0.9296619411123228	798.696428571429	0.9648309705561614	22.312500000000004	0.965159604327658	0.9732824427480916	0.027936145952109453	0.932601880877743	0.9571045576407506	0.9895496759976644	0.9769837652660759	4.6952314376831055	0.007270097732543945	1689655002.1479213	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.04867386817932	217.86318254470825	2.5510787963867188e-05	3.337860107421875e-06	8.344650268554688e-06	DeepWalk SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.8944353518821604	0.8513119533527697	0.5	0.1669394435351882	0.8009388190244113	0.14868804664723032	0.8875326939843069	0.794881859043186	0.04418985270049103	0.18720029480389952	0.050373134328358216	0.955810147299509	0.7888707037643208	107.93609295570074	0.8944353518821604	18.85185185185184	0.8894361613687365	0.8330605564648118	0.17465753424657532	0.7978056426332288	0.9496268656716418	0.9314785399160508	0.9301876288437415	4.6952314376831055	0.007270097732543945	1689655002.1479213	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	218.04867386817932	217.86318254470825	2.5510787963867188e-05	3.337860107421875e-06	8.344650268554688e-06	DeepWalk SkipGram	336		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.77453653217012	0.7949619214997071	0.5	0.19083969465648853	0.551718678256464	0.2050380785002929	0.7820816864295125	0.5503942816963341	0.2600872410032715	0.36181620349408117	0.2432432432432432	0.7399127589967285	0.54907306434024	12.062222222222225	0.77453653217012	3.1111111111111116	0.7825199859224445	0.8091603053435115	0.2579218865143699	0.642146257031588	0.7567567567567568	0.8371648933450194	0.8676873367060026	4.688036203384399	0.0075604915618896484	1689655222.533599	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	215.15309643745422	214.970201253891	2.4080276489257812e-05	2.86102294921875e-06	8.344650268554688e-06	DeepWalk SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.6219312602291326	0.5941845764854614	0.5	0.5253682487725041	0.2670384047917258	0.40581542351453853	0.5566218809980806	0.25518749666013174	0.23076923076923073	0.41082388752583604	0.3271461716937355	0.7692307692307693	0.24386252045826518	3.011422637590863	0.6219312602291326	2.056737588652483	0.56511750180748	0.4746317512274959	0.6829787234042553	0.38563829787234044	0.6728538283062645	0.6085701045480967	0.6890426371730133	4.688036203384399	0.0075604915618896484	1689655222.533599	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	215.15309643745422	214.970201253891	2.4080276489257812e-05	2.86102294921875e-06	8.344650268554688e-06	DeepWalk SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.007185042262073829	1.0	False	False	0.9719193020719739	0.9696147585458491	0.5	0.03053435114503822	0.9438613338883148	0.030385241454150842	0.9718502323039082	0.9438499689477092	0.02562704471101418	0.13984855239014443	0.025753424657534274	0.9743729552889858	0.9438386041439477	1207.1755319148913	0.9719193020719739	37.82978723404255	0.9718531721968643	0.9694656488549618	0.03133743704532742	0.9452418926103137	0.9742465753424657	0.9937774932244328	0.9821524757602961	4.6754748821258545	0.007156848907470703	1689655227.5914233	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	215.15309643745422	214.970201253891	2.4080276489257812e-05	2.86102294921875e-06	8.344650268554688e-06	DeepWalk SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.007185042262073829	1.0	False	False	0.8952536824877251	0.8396624472573839	0.5	0.1865793780687398	0.8122651869834114	0.16033755274261605	0.8859180035650623	0.8013124313421999	0.022913256955810146	0.1437155838813476	0.0273972602739726	0.9770867430441899	0.7905073649754502	185.90789473684205	0.8952536824877251	35.5	0.8894577704646763	0.8134206219312602	0.19095477386934678	0.7952	0.9726027397260274	0.9363603976202786	0.9515609379442739	4.6754748821258545	0.007156848907470703	1689655227.5914233	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	False	72	3.8.17	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-glibc2.17	10		1.6927719116210938e-05	1.6689300537109375e-06	1.430511474609375e-06	215.15309643745422	214.970201253891	2.4080276489257812e-05	2.86102294921875e-06	8.344650268554688e-06	DeepWalk SkipGram	378		['Hadamard']	100	10	1000	32	False	0.001	0.9	0.999	False	False	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
